"commit","id","name","node_id","serialVersionUID","tarball_url","zipball_url"
"Commit [sha=86b2a8518252ad5f14e7a3e174725d715883142c, url=https://api.github.com/repos/WordPress/WordPress/commits/86b2a8518252ad5f14e7a3e174725d715883142c]","60de456ff41b58030f40ba2a","4.0.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.11"
"Commit [sha=2624e8925c69298d9f193400a61e9eabc34aad57, url=https://api.github.com/repos/WordPress/WordPress/commits/2624e8925c69298d9f193400a61e9eabc34aad57]","60de470c1778ce403de10677","4.6.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42LjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.11"
"Commit [sha=da9840d8472453adcc1fae6d652f656f126b04c2, url=https://api.github.com/repos/WordPress/WordPress/commits/da9840d8472453adcc1fae6d652f656f126b04c2]","60de456cf41b58030f40b98f","4.2.20","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjIw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.20","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.20"
"Commit [sha=0ed6b9f1fe6084e25fb78689e5c7ec9b6dbb190c, url=https://api.github.com/repos/WordPress/WordPress/commits/0ed6b9f1fe6084e25fb78689e5c7ec9b6dbb190c]","60de44d7d7d62a2031d11a15","3.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy42","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.6"
"Commit [sha=30f9771a5dc148742cfd693926ddb786b322f912, url=https://api.github.com/repos/WordPress/WordPress/commits/30f9771a5dc148742cfd693926ddb786b322f912]","60de470b1778ce403de10600","4.2.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.3"
"Commit [sha=c760c68c6f1361cc84513b349196113fae9ad055, url=https://api.github.com/repos/WordPress/WordPress/commits/c760c68c6f1361cc84513b349196113fae9ad055]","60de46811778ce403de102dd","4.9.18","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC45LjE4","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.9.18","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.9.18"
"Commit [sha=db1e6dd7db47478ae07028cc989db1ce8c1c417c, url=https://api.github.com/repos/WordPress/WordPress/commits/db1e6dd7db47478ae07028cc989db1ce8c1c417c]","60de46821778ce403de1038d","3.8.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44Ljc=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.7"
"Commit [sha=537057d65e2713934002276c10da44fb1ccca83e, url=https://api.github.com/repos/WordPress/WordPress/commits/537057d65e2713934002276c10da44fb1ccca83e]","60de470c1778ce403de10641","4.9.4","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC45LjQ=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.9.4","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.9.4"
"Commit [sha=d1802a68ec7a3536f744d45afb72660e4fef0292, url=https://api.github.com/repos/WordPress/WordPress/commits/d1802a68ec7a3536f744d45afb72660e4fef0292]","60de44d7d7d62a2031d11b3f","4.9.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC45Ljc=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.9.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.9.7"
"Commit [sha=5f0bf1caedc7a0f6f355ec848a3727b410943430, url=https://api.github.com/repos/WordPress/WordPress/commits/5f0bf1caedc7a0f6f355ec848a3727b410943430]","60de470c1778ce403de10623","3.7.33","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjMz","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.33","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.33"
"Commit [sha=583b1ecf11b560d30aef93adc6080b9f7fb65d4a, url=https://api.github.com/repos/WordPress/WordPress/commits/583b1ecf11b560d30aef93adc6080b9f7fb65d4a]","60de46821778ce403de1043e","4.3.5","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjU=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.5","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.5"
"Commit [sha=7df40b29fe81f5f8ccf773fe02f8ba148c9e0438, url=https://api.github.com/repos/WordPress/WordPress/commits/7df40b29fe81f5f8ccf773fe02f8ba148c9e0438]","60de4823d827e516288d51dd","2.8","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi44","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.8","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.8"
"Commit [sha=759f3d894ce7d364cf8bfc755e483ac2a6d85653, url=https://api.github.com/repos/WordPress/WordPress/commits/759f3d894ce7d364cf8bfc755e483ac2a6d85653]","60de456df41b58030f40b9c4","4.3.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.1"
"Commit [sha=42bfc747c8678b82a64c048afba59c20f4e01b45, url=https://api.github.com/repos/WordPress/WordPress/commits/42bfc747c8678b82a64c048afba59c20f4e01b45]","60de4823d827e516288d51de","4.3.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.6"
"Commit [sha=14e8e38b4d8342658d81b49af4107c01054d233a, url=https://api.github.com/repos/WordPress/WordPress/commits/14e8e38b4d8342658d81b49af4107c01054d233a]","60de4823d827e516288d51df","3.8.36","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjM2","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.36","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.36"
"Commit [sha=f4cc146ef6012dddc8a49d01f07cc50206fa5f0d, url=https://api.github.com/repos/WordPress/WordPress/commits/f4cc146ef6012dddc8a49d01f07cc50206fa5f0d]","60de44d7d7d62a2031d11b5a","2.8.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi44LjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.8.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.8.2"
"Commit [sha=f1a84dc6cb411bcfc7f8ea3a2c29a2992c3687aa, url=https://api.github.com/repos/WordPress/WordPress/commits/f1a84dc6cb411bcfc7f8ea3a2c29a2992c3687aa]","60de470a1778ce403de104cb","4.4.21","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC40LjIx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.4.21","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.4.21"
"Commit [sha=058f9903676a7efaee534a682df0a2a8b87574d8, url=https://api.github.com/repos/WordPress/WordPress/commits/058f9903676a7efaee534a682df0a2a8b87574d8]","60de46821778ce403de103f8","5.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS43","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.7"
"Commit [sha=75044e4670f011cd2b01aabe29317bb3edf44bee, url=https://api.github.com/repos/WordPress/WordPress/commits/75044e4670f011cd2b01aabe29317bb3edf44bee]","60de44d7d7d62a2031d11a9e","2.6.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi42LjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.6.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.6.3"
"Commit [sha=7df40b29fe81f5f8ccf773fe02f8ba148c9e0438, url=https://api.github.com/repos/WordPress/WordPress/commits/7df40b29fe81f5f8ccf773fe02f8ba148c9e0438]","60de470b1778ce403de1058c","2.8","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi44","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.8","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.8"
"Commit [sha=b28c497e0af8043e3acc7f2241936cf6582a9ec1, url=https://api.github.com/repos/WordPress/WordPress/commits/b28c497e0af8043e3acc7f2241936cf6582a9ec1]","60de4572f41b58030f40baee","5.0.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4wLjY=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.0.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.0.6"
"Commit [sha=0ed6b9f1fe6084e25fb78689e5c7ec9b6dbb190c, url=https://api.github.com/repos/WordPress/WordPress/commits/0ed6b9f1fe6084e25fb78689e5c7ec9b6dbb190c]","60de4823d827e516288d51e0","3.6","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy42","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.6","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.6"
"Commit [sha=b8d97ab6fb6f1caa6ce5e02491173afb83f5a45f, url=https://api.github.com/repos/WordPress/WordPress/commits/b8d97ab6fb6f1caa6ce5e02491173afb83f5a45f]","60de456ef41b58030f40ba17","4.0.5","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4wLjU=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.0.5","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.0.5"
"Commit [sha=47520b3fb40c5605c3436fb69de3c8e3c297d5ca, url=https://api.github.com/repos/WordPress/WordPress/commits/47520b3fb40c5605c3436fb69de3c8e3c297d5ca]","60de4823d827e516288d51e1","3.9.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.2"
"Commit [sha=2aec937d151925d6b6f8930557025ea70dd585c2, url=https://api.github.com/repos/WordPress/WordPress/commits/2aec937d151925d6b6f8930557025ea70dd585c2]","60de4823d827e516288d51e2","4.5.22","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjIy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.22","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.22"
"Commit [sha=258c3a56004736dd51fc2a1c045c1b79a4d03bc3, url=https://api.github.com/repos/WordPress/WordPress/commits/258c3a56004736dd51fc2a1c045c1b79a4d03bc3]","60de4572f41b58030f40baec","4.5.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.11"
"Commit [sha=07a86e692822bedd899eba2a54aa2f6d18217c94, url=https://api.github.com/repos/WordPress/WordPress/commits/07a86e692822bedd899eba2a54aa2f6d18217c94]","60de4823d827e516288d51e3","3.8.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.3"
"Commit [sha=ca3cda9e65537f26b5b5b252937ce3a2b978a6a4, url=https://api.github.com/repos/WordPress/WordPress/commits/ca3cda9e65537f26b5b5b252937ce3a2b978a6a4]","60de470a1778ce403de104fc","4.1.18","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjE4","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.18","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.18"
"Commit [sha=c054cfd3e9399140d733ad5af71620dad8b5a8c2, url=https://api.github.com/repos/WordPress/WordPress/commits/c054cfd3e9399140d733ad5af71620dad8b5a8c2]","60de4823d827e516288d51e4","4.3.8","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjg=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.8","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.8"
"Commit [sha=f1345e0d1cf70b60f4eefe73aafc2117c09285b7, url=https://api.github.com/repos/WordPress/WordPress/commits/f1345e0d1cf70b60f4eefe73aafc2117c09285b7]","60de44d7d7d62a2031d11a41","2.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi4y","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.2"
"Commit [sha=30f9771a5dc148742cfd693926ddb786b322f912, url=https://api.github.com/repos/WordPress/WordPress/commits/30f9771a5dc148742cfd693926ddb786b322f912]","60de456ff41b58030f40ba4d","4.2.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.3"
"Commit [sha=54a3b49fa91b7beeb3da2f448154f9e75f005a9a, url=https://api.github.com/repos/WordPress/WordPress/commits/54a3b49fa91b7beeb3da2f448154f9e75f005a9a]","60de4823d827e516288d51e5","3.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9"
"Commit [sha=f4a43388be116e82d3448feebdf0d383e3d07ad0, url=https://api.github.com/repos/WordPress/WordPress/commits/f4a43388be116e82d3448feebdf0d383e3d07ad0]","60de46821778ce403de103ee","4.4.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC40Ljk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.4.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.4.9"
"Commit [sha=6f5957a41e83ff92cb34a12778bdf73b2301ccbf, url=https://api.github.com/repos/WordPress/WordPress/commits/6f5957a41e83ff92cb34a12778bdf73b2301ccbf]","60de4823d827e516288d51e6","3.9.10","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy45LjEw","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.9.10","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.9.10"
"Commit [sha=3a101dd37d14b5e78c80ba5c67f1dafc4b07e7ee, url=https://api.github.com/repos/WordPress/WordPress/commits/3a101dd37d14b5e78c80ba5c67f1dafc4b07e7ee]","60de470b1778ce403de105b9","4.8.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC44LjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.8.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.8.2"
"Commit [sha=50adf70233c525df3f45fb63812015c839b5b0ad, url=https://api.github.com/repos/WordPress/WordPress/commits/50adf70233c525df3f45fb63812015c839b5b0ad]","60de456ef41b58030f40b9f5","5.3.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4zLjc=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.3.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.3.7"
"Commit [sha=7a8356c9b0707fbcbcacb09727dbd608557599dd, url=https://api.github.com/repos/WordPress/WordPress/commits/7a8356c9b0707fbcbcacb09727dbd608557599dd]","60de44d7d7d62a2031d11c06","4.6.19","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC42LjE5","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.6.19","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.6.19"
"Commit [sha=87816500a65c2caf2201404c968ba60ebf3898ef, url=https://api.github.com/repos/WordPress/WordPress/commits/87816500a65c2caf2201404c968ba60ebf3898ef]","60de4572f41b58030f40badd","4.1.5","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjU=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.5","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.5"
"Commit [sha=3921fd373acaeeeee2029f762b676075cf375b33, url=https://api.github.com/repos/WordPress/WordPress/commits/3921fd373acaeeeee2029f762b676075cf375b33]","60de4823d827e516288d51e7","3.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7"
"Commit [sha=40ec4fac5b6c9f14dcbb962103c6896cee5f782c, url=https://api.github.com/repos/WordPress/WordPress/commits/40ec4fac5b6c9f14dcbb962103c6896cee5f782c]","60de456ff41b58030f40ba44","5.2.9","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4yLjk=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.2.9","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.2.9"
"Commit [sha=55cbb25163f5bab7868126fdb3f14640d373de9a, url=https://api.github.com/repos/WordPress/WordPress/commits/55cbb25163f5bab7868126fdb3f14640d373de9a]","60de456ff41b58030f40ba41","3.3.3","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy4zLjM=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.3.3","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.3.3"
"Commit [sha=765e44c203384b719bb3575819da4d9b443d67bb, url=https://api.github.com/repos/WordPress/WordPress/commits/765e44c203384b719bb3575819da4d9b443d67bb]","60de4823d827e516288d51e8","5.0.12","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNS4wLjEy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/5.0.12","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/5.0.12"
"Commit [sha=b73c58348d96f17b7fcdfeb9a6ff1861eee2ffff, url=https://api.github.com/repos/WordPress/WordPress/commits/b73c58348d96f17b7fcdfeb9a6ff1861eee2ffff]","60de46811778ce403de102c9","3.7.13","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjEz","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.13","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.13"
"Commit [sha=14247ee4302378d292863865c643abe99bbfe3c7, url=https://api.github.com/repos/WordPress/WordPress/commits/14247ee4302378d292863865c643abe99bbfe3c7]","60de470b1778ce403de105a5","4.7","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7"
"Commit [sha=4d724f4f40b4d640291d8e3e74742428f87b0565, url=https://api.github.com/repos/WordPress/WordPress/commits/4d724f4f40b4d640291d8e3e74742428f87b0565]","60de4573f41b58030f40bb39","4.5.16","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjE2","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.16","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.16"
"Commit [sha=7904df244f88e518e65bf055bc3c690788de777e, url=https://api.github.com/repos/WordPress/WordPress/commits/7904df244f88e518e65bf055bc3c690788de777e]","60de470c1778ce403de1061f","4.1.28","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjI4","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.28","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.28"
"Commit [sha=778fb6ba061f41b9d881bd489aa6126c8fa05ff3, url=https://api.github.com/repos/WordPress/WordPress/commits/778fb6ba061f41b9d881bd489aa6126c8fa05ff3]","60de470a1778ce403de104c8","3.8.27","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjI3","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.27","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.27"
"Commit [sha=87cc6a25e0f9f0bcd6804d25f78619e42ad5de48, url=https://api.github.com/repos/WordPress/WordPress/commits/87cc6a25e0f9f0bcd6804d25f78619e42ad5de48]","60de44d7d7d62a2031d11b6d","3.8.15","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjE1","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.15","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.15"
"Commit [sha=2eb38ffa70ebd2748f82603d6ed0cec9e1845d29, url=https://api.github.com/repos/WordPress/WordPress/commits/2eb38ffa70ebd2748f82603d6ed0cec9e1845d29]","60de4571f41b58030f40baca","3.8.8","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44Ljg=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.8","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.8"
"Commit [sha=27ce9fdf641d5e6eaf06a89fbcd0b7ed675d4852, url=https://api.github.com/repos/WordPress/WordPress/commits/27ce9fdf641d5e6eaf06a89fbcd0b7ed675d4852]","60de46821778ce403de10414","4.8.11","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC44LjEx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.8.11","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.8.11"
"Commit [sha=22bb60277036651db73dc872eaa7d2a50276b00d, url=https://api.github.com/repos/WordPress/WordPress/commits/22bb60277036651db73dc872eaa7d2a50276b00d]","60de456ff41b58030f40ba55","3.8.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy44LjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.8.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.8.1"
"Commit [sha=2f53ca73a2411c24b41aadea55800794f6faa36c, url=https://api.github.com/repos/WordPress/WordPress/commits/2f53ca73a2411c24b41aadea55800794f6faa36c]","60de46821778ce403de10361","4.3.13","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4zLjEz","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.3.13","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.3.13"
"Commit [sha=2aec937d151925d6b6f8930557025ea70dd585c2, url=https://api.github.com/repos/WordPress/WordPress/commits/2aec937d151925d6b6f8930557025ea70dd585c2]","60de46811778ce403de1027f","4.5.22","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC41LjIy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.5.22","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.5.22"
"Commit [sha=a2209a9fc18f6e1da8a2cd74257f9af75357783d, url=https://api.github.com/repos/WordPress/WordPress/commits/a2209a9fc18f6e1da8a2cd74257f9af75357783d]","60de4823d827e516288d51e9","4.7.18","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC43LjE4","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.7.18","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.7.18"
"Commit [sha=5cba8f255885ea8c3a4ad89da2aec400cdb747ff, url=https://api.github.com/repos/WordPress/WordPress/commits/5cba8f255885ea8c3a4ad89da2aec400cdb747ff]","60de46821778ce403de10359","3.7.4","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjQ=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.4","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.4"
"Commit [sha=e083e85318db661e347365432e36fe185e192477, url=https://api.github.com/repos/WordPress/WordPress/commits/e083e85318db661e347365432e36fe185e192477]","60de4823d827e516288d51ea","4.1.21","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjIx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.21","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.21"
"Commit [sha=97a8b679df9ba899e9f7099f898e219a6526885d, url=https://api.github.com/repos/WordPress/WordPress/commits/97a8b679df9ba899e9f7099f898e219a6526885d]","60de4823d827e516288d51eb","4.2.15","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjE1","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.15","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.15"
"Commit [sha=7dd10230645d32a28310362106829f9eb6df5346, url=https://api.github.com/repos/WordPress/WordPress/commits/7dd10230645d32a28310362106829f9eb6df5346]","60de4573f41b58030f40bb31","3.7.14","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy43LjE0","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.7.14","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.7.14"
"Commit [sha=56e2fd453482ee20eb459836613bd21fefe228ed, url=https://api.github.com/repos/WordPress/WordPress/commits/56e2fd453482ee20eb459836613bd21fefe228ed]","60de46811778ce403de102a1","4.1.12","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4xLjEy","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.1.12","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.1.12"
"Commit [sha=4d08b8654704faa343b5c120d71daad6bc0304e6, url=https://api.github.com/repos/WordPress/WordPress/commits/4d08b8654704faa343b5c120d71daad6bc0304e6]","60de470a1778ce403de104e1","2.3.1","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMi4zLjE=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/2.3.1","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/2.3.1"
"Commit [sha=dce14f6ed248964510fbeb44d0b017aeedf7c2d1, url=https://api.github.com/repos/WordPress/WordPress/commits/dce14f6ed248964510fbeb44d0b017aeedf7c2d1]","60de46811778ce403de102e3","3.0.2","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvMy4wLjI=","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/3.0.2","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/3.0.2"
"Commit [sha=9b1f9775da12fcab19f977f6390da0df42aa3441, url=https://api.github.com/repos/WordPress/WordPress/commits/9b1f9775da12fcab19f977f6390da0df42aa3441]","60de4823d827e516288d51ec","4.2.21","MDM6UmVmMjg4OTMyODpyZWZzL3RhZ3MvNC4yLjIx","","https://api.github.com/repos/WordPress/WordPress/tarball/refs/tags/4.2.21","https://api.github.com/repos/WordPress/WordPress/zipball/refs/tags/4.2.21"
